status,split,current_domain,category,target_capability,mapping_reason,source,source_split,record_id,template_id,hard_reject_reasons,provenance_warnings,prompt,response
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-8263,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 1263 is even or odd.,1263 is odd.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03952,07052f106c76ddfb425f607b1377b87e1f347aea55bd5d9a46c886218641d16e,,,"Where does Policy F-325 permit bicycle parking?

Trusted evidence:
[decisive:policy] Policy F-325 permits bicycle parking only in marked racks.

Response requirements:
Use decisive evidence only.",Policy F-325 permits bicycle parking only in marked racks.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-8669,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 1669 is even or odd.,1669 is odd.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,mul-74064,4e25418ff2498fc07d9274a9e78784802c2607186c65e8a0d453cc70dc33310b,,synthetic_template_source,What is the product of 26 and 9?,26 times 9 equals 234.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-12876,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,,synthetic_template_source,Is 2376 a prime number?,2376 is not a prime number.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,sub-44658,35e556971be175755860b613d6d2a97736c8c5f3e0d01669f90d34a7f961a056,,synthetic_template_source,I had 136 objects and removed 104. How many remain?,136 minus 104 equals 32.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,div-79620,58dbf256aca097195ceb15e0d70a01a68edb26ca6d191a134548c7b7b066e8bb,,synthetic_template_source,What is 280 divided by 7?,280 divided by 7 equals 40.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-24438,c860421afc24628a8c815ac34a4fdbf9108f80078f260f9372e5850a5f08b78e,,synthetic_template_source,What do you get if you add 152 to 80?,152 plus 80 equals 232.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-2605,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 126 greater than 11?,"Yes, 126 is greater than 11."
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-9258,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 2258 is even or odd.,2258 is even.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-26280,c860421afc24628a8c815ac34a4fdbf9108f80078f260f9372e5850a5f08b78e,,synthetic_template_source,What do you get if you add 216 to 24?,216 plus 24 equals 240.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,mul-62910,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,,synthetic_template_source,Multiply 64 by 75.,64 times 75 equals 4800.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,val,cmp2-3700,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source|resplit_from_original_source,Is 180 greater than 88?,"Yes, 180 is greater than 88."
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_qualified,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04162,528c685566efd33f2cfc89875cd7bc69b1f608feb0892e9808db8ab3db28178e,,,"Can visitors enter the archive?

Trusted evidence:
[docA] Visitors may enter the archive with staff escort in case 32.

Response requirements:
Give qualified answer.",Visitors may enter the archive only with staff escort in case 32.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-3985,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 195 greater than 33?,"Yes, 195 is greater than 33."
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,div-85452,83ce5b4d6f48edd856ca7d6eab1657a38129bc08c079bccbcd3886fc9fff2e42,,synthetic_template_source,Divide 133 by 19.,133 divided by 19 equals 7.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-9507,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 2507 is even or odd.,2507 is odd.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-29820,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,,synthetic_template_source,Sum 108 and 32.,108 plus 32 equals 140.
candidate_with_provenance,train,conversation,multiturn,conversation,category_map,nueronce-synthetic-template-v1,train,multiturn-9,769e1871020ceb5793573305b6376d1fec32a90b88340c8618dc860a05e105f3,,synthetic_template_source,"Hello
Assistant: Hello! How can I help you today?
User: How do I make a cup of tea?",1. Boil water. 2. Add a tea bag to a cup. 3. Pour hot water over the tea bag. 4. Let it steep for a few minutes. 5. Remove the tea bag and enjoy.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-13883,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,,synthetic_template_source,Is 3383 a prime number?,3383 is not a prime number.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-11895,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,,synthetic_template_source,Is 1395 a prime number?,1395 is not a prime number.
candidate_with_provenance,train,code_debugging,coding,code_fundamentals,coding_concept_or_definition,nueronce-synthetic-template-v1,train,code-eval-80,b1ffe2544092a0c744a8761046df94702bf0932012a085c78c5e4a9521e8c730,,synthetic_template_source,What does the following code print? print(6 + 6),It prints 12.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,sub-35490,c55a61c69df8721e33631b2af276aa80c903d9042b751a1885c2036e7c5cd693,,synthetic_template_source,What is 182 minus 96?,182 minus 96 equals 86.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-9917,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 2917 is even or odd.,2917 is odd.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-32640,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,,synthetic_template_source,Sum 204 and 176.,204 plus 176 equals 380.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-337,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 12 greater than 22?,"No, 12 is not greater than 22."
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03711,11fae9301dbb42d8e7682ce4e1888fb50954d9aa7f108c540458cd6e3a9291d2,,,"What does the North Library allow after 17:00 for cohort 285?

Trusted evidence:
[decisive:library] The North Library allows quiet study after 17:00 for cohort 285.
[distractor:0] The west elevator is under inspection.
[distractor:1] The river path is closed after storms.
[distractor:2] The cafe serves soup at noon.

Response requirements:
Use decisive evidence only.",The North Library allows quiet study after 17:00 for cohort 285.
candidate_with_provenance,train,planning_tools,explanations,factual_explanation,category_map,nueronce-synthetic-template-v1,train,explain-5,af8f803037dbfb1cd07025b715b8fad737d33b7be9a563a3a07855c882d2c89d,,synthetic_template_source,Why does this happen: why ice floats on water?,Ice floats because it is less dense than liquid water.
candidate_with_provenance,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,cmp2-2464,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,,synthetic_template_source,Is 117 greater than 154?,"No, 117 is not greater than 154."
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-26688,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,,synthetic_template_source,Sum 0 and 32.,0 plus 32 equals 32.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,val,prime-12463,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,,synthetic_template_source|resplit_from_original_source,Is 1963 a prime number?,1963 is not a prime number.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,mul-65490,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,,synthetic_template_source,Calculate 10 * 20.,10 times 20 equals 200.
candidate_with_provenance,train,factual_explanation,procedures,planning_procedures,category_map,nueronce-synthetic-template-v1,train,proc-2,c1aa1639c3a1110589c5622156971a282e72cad4258d31edca8f4067eb363f6e,,synthetic_template_source,Explain how to make a cup of tea.,1. Boil water. 2. Add a tea bag to a cup. 3. Pour hot water over the tea bag. 4. Let it steep for a few minutes. 5. Remove the tea bag and enjoy.
hard_reject,train,causal_temporal,logic,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,syllogism-49,b7b8e75322a6563923fb67299c0296d9ff6a02bf065d9a1311afe1c3d34d472e,malformed_plural_agreement,synthetic_template_source,All violins are instruments. This violin is an example of violin. Is this violin a instrument?,"Yes, since all violins are instruments, X is a instruments."
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-6580,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,,synthetic_template_source,Classify 3080 as even or odd.,3080 is even.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-12006,aa612651fca51858ba8d0ba0cc9f1828efc5a05940a9eed6d19181398cb439aa,,synthetic_template_source,Add 184 and 0.,184 plus 0 equals 184.
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04470,52d1a30130064b7aa5ab44b9f3d04bd085005159405ff0e9796c9883a9e9c6db,,,"What is the access code for Gate Cedar in case 94?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Gate Cedar in case 94.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03067,1ff78779da3055fb6a0a1bfa87a16ecb1ad478226253923e957c96f475825805,,,"How can researchers access the museum photo archive case 177?

Trusted evidence:
[decisive:museum] The museum photo archive case 177 opens to researchers by appointment only.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.
[distractor:2] The west elevator is under inspection.

Response requirements:
Use decisive evidence only.",Researchers can access the museum photo archive case 177 by appointment only.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,val,add-888,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,,synthetic_template_source|resplit_from_original_source,What is 30 plus 72?,30 plus 72 equals 102.
clean_candidate,train,evidence_uncertainty,pa_abstain_conflict_qualified,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04342,528c685566efd33f2cfc89875cd7bc69b1f608feb0892e9808db8ab3db28178e,,,"Can visitors enter the archive?

Trusted evidence:
[docA] Visitors may enter the archive with staff escort in case 68.

Response requirements:
Give qualified answer.",Visitors may enter the archive only with staff escort in case 68.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-750,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,,synthetic_template_source,What is 24 plus 216?,24 plus 216 equals 240.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,mul-67134,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,,synthetic_template_source,Calculate 29 * 49.,29 times 49 equals 1421.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,mul-63186,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,,synthetic_template_source,Multiply 68 by 11.,68 times 11 equals 748.
candidate_with_provenance,train,mathematics,arithmetic,mathematics,category_map,nueronce-synthetic-template-v1,train,add-21330,c860421afc24628a8c815ac34a4fdbf9108f80078f260f9372e5850a5f08b78e,,synthetic_template_source,What do you get if you add 44 to 176?,44 plus 176 equals 220.
candidate_with_provenance,train,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-vowels-859,5b1e727f51167c41c28bb6340c14c2467760a8ac1f29c3330697359559d87f64,,synthetic_template_source,How many vowels are in the word sculptor?,The word sculptor has 2 vowels.
clean_candidate,train,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02718,3e943fe0b9a46ecf8bc71113b20df165392353960a21e552ad328155ed26bc2c,,,"What protection does Lab Nova-119 require?

Trusted evidence:
[decisive:lab] Lab Nova-119 requires eye protection during chemical handling.
[distractor:0] The west elevator is under inspection.
[distractor:1] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Lab Nova-119 requires eye protection during chemical handling.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-3502,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,,synthetic_template_source,Classify 2 as even or odd.,2 is even.
candidate_with_provenance,train,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,evenodd-10067,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,,synthetic_template_source,Tell me if 3067 is even or odd.,3067 is odd.
