split,domain,category,source,record_id,template_id,flags,prompt,response
train,planning_tools,explanations,nueronce-synthetic-template-v1,explain-5,af8f803037dbfb1cd07025b715b8fad737d33b7be9a563a3a07855c882d2c89d,synthetic_template_source,Why does this happen: why ice floats on water?,Ice floats because it is less dense than liquid water.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-2464,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 117 greater than 154?,"No, 117 is not greater than 154."
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-26688,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,synthetic_template_source,Sum 0 and 32.,0 plus 32 equals 32.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-12463,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source|resplit_from_original_source,Is 1963 a prime number?,1963 is not a prime number.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-65490,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source,Calculate 10 * 20.,10 times 20 equals 200.
train,factual_explanation,procedures,nueronce-synthetic-template-v1,proc-2,c1aa1639c3a1110589c5622156971a282e72cad4258d31edca8f4067eb363f6e,synthetic_template_source,Explain how to make a cup of tea.,1. Boil water. 2. Add a tea bag to a cup. 3. Pour hot water over the tea bag. 4. Let it steep for a few minutes. 5. Remove the tea bag and enjoy.
train,causal_temporal,logic,nueronce-synthetic-template-v1,syllogism-49,b7b8e75322a6563923fb67299c0296d9ff6a02bf065d9a1311afe1c3d34d472e,malformed_plural_agreement|synthetic_template_source,All violins are instruments. This violin is an example of violin. Is this violin a instrument?,"Yes, since all violins are instruments, X is a instruments."
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6580,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 3080 as even or odd.,3080 is even.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-12006,aa612651fca51858ba8d0ba0cc9f1828efc5a05940a9eed6d19181398cb439aa,synthetic_template_source,Add 184 and 0.,184 plus 0 equals 184.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-888,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,synthetic_template_source|resplit_from_original_source,What is 30 plus 72?,30 plus 72 equals 102.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-750,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,synthetic_template_source,What is 24 plus 216?,24 plus 216 equals 240.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-67134,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source,Calculate 29 * 49.,29 times 49 equals 1421.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-63186,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,synthetic_template_source,Multiply 68 by 11.,68 times 11 equals 748.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-21330,c860421afc24628a8c815ac34a4fdbf9108f80078f260f9372e5850a5f08b78e,synthetic_template_source,What do you get if you add 44 to 176?,44 plus 176 equals 220.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-vowels-859,5b1e727f51167c41c28bb6340c14c2467760a8ac1f29c3330697359559d87f64,synthetic_template_source,How many vowels are in the word sculptor?,The word sculptor has 2 vowels.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-3502,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 2 as even or odd.,2 is even.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-10067,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 3067 is even or odd.,3067 is odd.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-3860,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 360 as even or odd.,360 is even.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6596,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 3096 as even or odd.,3096 is even.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-41358,1f6319acd4ff533fa4ca7dab803ecbd2e1f220cd03b2ab92d6be037122d3d54e,synthetic_template_source,Calculate 140 - 80.,140 minus 80 equals 60.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6403,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 2903 as even or odd.,2903 is odd.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-68076,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source,Calculate 40 * 56.,40 times 56 equals 2240.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-spell-20,434043c3d2f0d200dee79631cde669f105fee52e93f3e9b426ace5d8b3b254f3,synthetic_template_source,Spell the word garden.,g a r d e n.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,div-83646,58dbf256aca097195ceb15e0d70a01a68edb26ca6d191a134548c7b7b066e8bb,synthetic_template_source,What is 3834 divided by 54?,3834 divided by 54 equals 71.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-8042,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 1042 is even or odd.,1042 is even.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-59784,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,synthetic_template_source,Multiply 28 by 9.,28 times 9 equals 252.
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval-398,9c2a43ee54c12399b0a7bb1d5a7ad97d00cde054398d74308ba5a29158cbcd47,synthetic_template_source,What does the following code print? print(8 * 4),It prints 32.
train,conversation,summarization,nueronce-synthetic-template-v1,summary-29,289f255ec796471e5ee93e2710cb2413f8e5ec2affc3801ec4867098a9bbe029,synthetic_template_source,Summarize this text: The restaurant changed its menu to include more vegetarian options. Customers have responded positively to the new dishes.,The restaurant's new vegetarian menu has been well received.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-29454,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,synthetic_template_source,Sum 94 and 192.,94 plus 192 equals 286.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-10663,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 163 a prime number?,163 is a prime number.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6743,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 3243 as even or odd.,3243 is odd.
train,mathematics,classification,nueronce-synthetic-template-v1,prime-12041,f4c7011ef3879a4bd0779279837dd311f5d04e5f6a577f2e624e1e5fba712a74,synthetic_template_source,Is 1541 a prime number?,1541 is not a prime number.
train,conversation,facts,nueronce-synthetic-template-v1,capital-80,38e347b1b1bc7b5d120a73f58ee7d15c91a12262f6d3bf852d1fc5736d850cbc,synthetic_template_source,Tell me the capital of Greece.,The capital of Greece is Athens.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-7976,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source,Tell me if 976 is even or odd.,976 is even.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-70530,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source,Calculate 69 * 45.,69 times 45 equals 3105.
train,causal_temporal,logic,nueronce-synthetic-template-v1,cmp2-2413,1404db8d9a28900f2a5903193fc35733ab96f1453334be63f995e4bb0c35c4d3,synthetic_template_source,Is 114 greater than 187?,"No, 114 is not greater than 187."
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-7692,aa612651fca51858ba8d0ba0cc9f1828efc5a05940a9eed6d19181398cb439aa,synthetic_template_source,Add 34 and 144.,34 plus 144 equals 178.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-40410,1f6319acd4ff533fa4ca7dab803ecbd2e1f220cd03b2ab92d6be037122d3d54e,synthetic_template_source,Calculate 70 - 32.,70 minus 32 equals 38.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-78648,4e25418ff2498fc07d9274a9e78784802c2607186c65e8a0d453cc70dc33310b,synthetic_template_source,What is the product of 80 and 3?,80 times 3 equals 240.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-28272,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,synthetic_template_source,Sum 54 and 104.,54 plus 104 equals 158.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-10212,b2aaeb6f64234e31075ed9b25f5032ab9cda52b9cfdb9aaf2b67d8872bc95ec7,synthetic_template_source|resplit_from_original_source,Tell me if 3212 is even or odd.,3212 is even.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-spell-804,9b8e9b0244d1d735d6e0c4ac849353c03d529c3e9c929c899452f29d7d3b2f60,synthetic_template_source,Spell the word platypus.,p l a t y p u s.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-74760,4e25418ff2498fc07d9274a9e78784802c2607186c65e8a0d453cc70dc33310b,synthetic_template_source,What is the product of 34 and 25?,34 times 25 equals 850.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-rev-848,bb66cc3c63de760f3b5b1fe3b807912f1da288d8c981b2465bdce25ea1eca1af,synthetic_template_source,Reverse this word: painter,retniap.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-39768,d60f1212956c58da4c9e917b6e1a7c5bf685852447dcd5eb218e2c0af508fdf2,synthetic_template_source,Subtract 116 from 218.,218 minus 116 equals 102.
train,conversation,rewriting,nueronce-synthetic-template-v1,rewrite-question-123,43d54d1e92ab2b4cf6410172c287f5daaa51ead5d59d0155ad2f98524de7dcfe,synthetic_template_source,Turn this sentence into a question: I think the team did a great job.,I think the team did a great job?
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-35076,c55a61c69df8721e33631b2af276aa80c903d9042b751a1885c2036e7c5cd693,synthetic_template_source,What is 164 minus 16?,164 minus 16 equals 148.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-10722,aa612651fca51858ba8d0ba0cc9f1828efc5a05940a9eed6d19181398cb439aa,synthetic_template_source,Add 138 and 200.,138 plus 200 equals 338.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-31038,ea043130a76fc175a8623820e275b7ed3a5d4b9040c78bdb75482471c34145fc,synthetic_template_source,Sum 150 and 32.,150 plus 32 equals 182.
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval2-1,07cc194d12093e97c9166f81c40c951810603c1d1eefa034112e448e282c8386,code_definition_not_debugging|synthetic_template_source|resplit_from_original_source,What is the value of 1 + 1 in Python?,The value is 2.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-57576,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,synthetic_template_source,Multiply 2 by 11.,2 times 11 equals 22.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-42246,1f6319acd4ff533fa4ca7dab803ecbd2e1f220cd03b2ab92d6be037122d3d54e,synthetic_template_source,Calculate 184 - 24.,184 minus 24 equals 160.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-68442,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source|resplit_from_original_source,Calculate 44 * 82.,44 times 82 equals 3608.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-38880,d60f1212956c58da4c9e917b6e1a7c5bf685852447dcd5eb218e2c0af508fdf2,synthetic_template_source,Subtract 16 from 184.,184 minus 16 equals 168.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-spell-846,181e00134451ffe2266601ab92077fbf27b48ac7db03500d33e113fb47f1b9db,synthetic_template_source,Spell the word musician.,m u s i c i a n.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-50346,ffe005dd8a129533418c2b40c07e100802351bfa55e9f80c614616cf82f7b539,synthetic_template_source,What is 2 times 6?,2 times 6 equals 12.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-5993,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 2493 as even or odd.,2493 is odd.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-66294,989066dfbcf3fbdf8f422b03f4cf0de60abfb1e95b928060af461c5c142f47df,synthetic_template_source,Calculate 19 * 59.,19 times 59 equals 1121.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-52812,ffe005dd8a129533418c2b40c07e100802351bfa55e9f80c614616cf82f7b539,synthetic_template_source,What is 31 times 7?,31 times 7 equals 217.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-vowels-824,a3a036418ae7fc2271b17c2ae5d806bd6890873a37cdb591a8561c41a1f13726,synthetic_template_source,How many vowels are in the word chipmunk?,The word chipmunk has 2 vowels.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-5354,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 1854 as even or odd.,1854 is even.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-37320,d60f1212956c58da4c9e917b6e1a7c5bf685852447dcd5eb218e2c0af508fdf2,synthetic_template_source,Subtract 24 from 96.,96 minus 24 equals 72.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-37752,d60f1212956c58da4c9e917b6e1a7c5bf685852447dcd5eb218e2c0af508fdf2,synthetic_template_source,Subtract 56 from 126.,126 minus 56 equals 70.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-75288,4e25418ff2498fc07d9274a9e78784802c2607186c65e8a0d453cc70dc33310b,synthetic_template_source,What is the product of 40 and 43?,40 times 43 equals 1720.
train,factual_explanation,definitions,nueronce-synthetic-template-v1,def-190,ae6ebf31b359d4d2e00c655c20f73905e14d5512ae6d4c0927c2bef898439333,synthetic_template_source,Give the definition of perseverance.,Perseverance means persistence in doing something despite difficulty.
train,conversation,rewriting,nueronce-synthetic-template-v1,rewrite-simple-27,29bbc994977aa7a8d8a3cc7a61f6360db1dfb3c9613b1ba02722d3d38afd73b2,synthetic_template_source,Simplify this sentence: That was a very good presentation.,In simple terms: That was a very good presentation.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-60876,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,synthetic_template_source,Multiply 40 by 81.,40 times 81 equals 3240.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-74736,4e25418ff2498fc07d9274a9e78784802c2607186c65e8a0d453cc70dc33310b,synthetic_template_source,What is the product of 34 and 1?,34 times 1 equals 34.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-42210,1f6319acd4ff533fa4ca7dab803ecbd2e1f220cd03b2ab92d6be037122d3d54e,synthetic_template_source,Calculate 182 - 64.,182 minus 64 equals 118.
train,conversation,instruction_following,nueronce-synthetic-template-v1,instr-vowels-173,178538ea555f9570e96bf56465d5d1b4db8174fa841b7800a6f5cf36b35bfc02,synthetic_template_source,How many vowels are in the word fortress?,The word fortress has 2 vowels.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-12,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,synthetic_template_source,What is 0 plus 48?,0 plus 48 equals 48.
train,factual_explanation,definitions,nueronce-synthetic-template-v1,def-121,83e42a75369fff79f0b40bebd335414906964098bd7c24d5a64e2f24a63e140c,synthetic_template_source,Define abundant.,Abundant means existing in large quantities.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,mul-64518,39d565975253bc2c08107cd0194b072e5b07e2983c87e8dabfa7186ffccdfe7a,synthetic_template_source,Multiply 83 by 68.,83 times 68 equals 5644.
train,code_debugging,coding,nueronce-synthetic-template-v1,code-eval2-221,46c45a3dfa0b5de4a12e6399ce78b98ed449509636c1f7216289a9df09eb6a63,code_definition_not_debugging|synthetic_template_source,What is the value of 14 - 6 in Python?,The value is 8.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-4770,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,synthetic_template_source,What is 164 plus 56?,164 plus 56 equals 220.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,sub-42996,1f6319acd4ff533fa4ca7dab803ecbd2e1f220cd03b2ab92d6be037122d3d54e,synthetic_template_source,Calculate 214 - 8.,214 minus 8 equals 206.
train,mathematics,arithmetic,nueronce-synthetic-template-v1,add-630,b9d16a65d040ae015547826f9e3106cbfbbecf5e71ef03940e6d37f6da89e5f9,synthetic_template_source,What is 20 plus 200?,20 plus 200 equals 220.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-6842,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source,Classify 3342 as even or odd.,3342 is even.
train,mathematics,classification,nueronce-synthetic-template-v1,evenodd-4054,2162e16ae9ac5b7e6d2c47f96037043c2988e3e7607764016d534bb59719441d,synthetic_template_source|resplit_from_original_source,Classify 554 as even or odd.,554 is even.
